<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_macs,max_macs_macs,max_memory,max_params,max_params_macs,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
5.0,7866798336.0,2.0,0.0,3.0,703463424.0,,,2313158656.0,12.0,224.0,0.0013383736000832868,8570482944.0,2687385600.0,2687385600.0,2313158656.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,221184.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,10489064448.0,2.0,0.0,3.0,937951232.0,,,2313158656.0,16.0,224.0,0.001422213399928296,11427310592.0,3583180800.0,3583180800.0,2313158656.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,294912.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,13111330560.0,2.0,0.0,3.0,1172439040.0,,,2313158656.0,20.0,224.0,0.001430497399996966,14284138240.0,4478976000.0,4478976000.0,2313158656.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,368640.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,15733596672.0,2.0,0.0,3.0,1406926848.0,,,2313158656.0,24.0,224.0,0.00139782539990847,17140965888.0,5374771200.0,5374771200.0,2313158656.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,442368.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,18355862784.0,2.0,0.0,3.0,1641414656.0,,,2313158656.0,28.0,224.0,0.0014127024000117673,19997793536.0,6270566400.0,6270566400.0,2313158656.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,516096.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,20978128896.0,2.0,0.0,3.0,1875902464.0,,,2313158656.0,32.0,224.0,0.0016105329999845704,22854621184.0,7166361600.0,7166361600.0,2313158656.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,589824.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,26222661120.0,2.0,0.0,3.0,2344878080.0,,,2315255808.0,40.0,224.0,0.001925436500096112,28568276480.0,8957952000.0,8957952000.0,2315255808.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,737280.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,31467193344.0,2.0,0.0,3.0,2813853696.0,,,2315255808.0,48.0,224.0,0.0022653579000689204,34281931776.0,10749542400.0,10749542400.0,2315255808.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,884736.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,36711725568.0,2.0,0.0,3.0,3282829312.0,,,2315255808.0,56.0,224.0,0.0024368815998968784,39995587072.0,12541132800.0,12541132800.0,2315255808.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,1032192.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,41956257792.0,2.0,0.0,3.0,3751804928.0,,,2315255808.0,64.0,224.0,0.002758974899916211,45709242368.0,14332723200.0,14332723200.0,2315255808.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,1179648.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,62934386688.0,2.0,0.0,3.0,5627707392.0,,,2315255808.0,96.0,224.0,0.0042105323000214395,68563863552.0,21499084800.0,21499084800.0,2315255808.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,1769472.0,,,7.0,0.0,3.0,0.0,,,,,,
5.0,83912515584.0,2.0,0.0,3.0,7503609856.0,,,2315255808.0,128.0,224.0,0.005101089700110606,91418484736.0,28665446400.0,28665446400.0,2315255808.0,37752832.0,37752832.0,alexnet,21.0,61100840.0,0.0,,,1.0,2359296.0,,,7.0,0.0,3.0,0.0,,,,,,
26.0,818924576.0,1.0,0.0,,,,,1696595968.0,1.0,224.0,0.004930982000041695,819094576.0,167664672.0,167664672.0,1696595968.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,170000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,1637849152.0,1.0,0.0,,,,,1696595968.0,2.0,224.0,0.005084453699964797,1638189152.0,335329344.0,335329344.0,1696595968.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,340000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,3275698304.0,1.0,0.0,,,,,1717567488.0,4.0,224.0,0.005355260199939949,3276378304.0,670658688.0,670658688.0,1717567488.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,680000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,4913547456.0,1.0,0.0,,,,,1717567488.0,6.0,224.0,0.005115442700116546,4914567456.0,1005988032.0,1005988032.0,1717567488.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,1020000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,6551396608.0,1.0,0.0,,,,,1736441856.0,8.0,224.0,0.005230962399946293,6552756608.0,1341317376.0,1341317376.0,1736441856.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,1360000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,9827094912.0,1.0,0.0,,,,,1793064960.0,12.0,224.0,0.005185564500061446,9829134912.0,2011976064.0,2011976064.0,1793064960.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,2040000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,13102793216.0,1.0,0.0,,,,,1868562432.0,16.0,224.0,0.005214437399990857,13105513216.0,2682634752.0,2682634752.0,1868562432.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,2720000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,16378491520.0,1.0,0.0,,,,,1960837120.0,20.0,224.0,0.005289713300044241,16381891520.0,3353293440.0,3353293440.0,1960837120.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,3400000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,19654189824.0,1.0,0.0,,,,,2071986176.0,24.0,224.0,0.005260187399835557,19658269824.0,4023952128.0,4023952128.0,2071986176.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,4080000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,22929888128.0,1.0,0.0,,,,,2199912448.0,28.0,224.0,0.005249484399973881,22934648128.0,4694610816.0,4694610816.0,2199912448.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,4760000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,26205586432.0,1.0,0.0,,,,,2346713088.0,32.0,224.0,0.005193076499926974,26211026432.0,5365269504.0,5365269504.0,2346713088.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,5440000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,32756983040.0,1.0,0.0,,,,,2529165312.0,40.0,224.0,0.006302551500084519,32763783040.0,6706586880.0,6706586880.0,2529165312.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,6800000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,39308379648.0,1.0,0.0,,,,,2749366272.0,48.0,224.0,0.007147882000026584,39316539648.0,8047904256.0,8047904256.0,2749366272.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,8160000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,45859776256.0,1.0,0.0,,,,,3003121664.0,56.0,224.0,0.008232081999994988,45869296256.0,9389221632.0,9389221632.0,3003121664.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,9520000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,52411172864.0,1.0,0.0,,,,,3294625792.0,64.0,224.0,0.009466128699932595,52422052864.0,10730539008.0,10730539008.0,3294625792.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,10880000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,78616759296.0,1.0,0.0,,,,,3730833408.0,96.0,224.0,0.014027344300120604,78633079296.0,16095808512.0,16095808512.0,3730833408.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,16320000.0,,,26.0,0.0,3.0,0.0,,,,,,
26.0,104822345728.0,1.0,0.0,,,,,4311744512.0,128.0,224.0,0.01855688309988181,104844105728.0,21461078016.0,21461078016.0,4311744512.0,513000.0,513000.0,squeezenet,57.0,1248424.0,0.0,,,1.0,21760000.0,,,26.0,0.0,3.0,0.0,,,,,,
13.0,15346630656.0,2.0,0.0,3.0,123633664.0,,,2443182080.0,1.0,224.0,0.0030380384998352373,15470314496.0,1849688064.0,1849688064.0,2443182080.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,50176.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,30693261312.0,2.0,0.0,3.0,247267328.0,,,2854223872.0,2.0,224.0,0.0031041382999319467,30940628992.0,3699376128.0,3699376128.0,2854223872.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,100352.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,61386522624.0,2.0,0.0,3.0,494534656.0,,,2854223872.0,4.0,224.0,0.004019634700125607,61881257984.0,7398752256.0,7398752256.0,2854223872.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,200704.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,92079783936.0,2.0,0.0,3.0,741801984.0,,,2854223872.0,6.0,224.0,0.005130411599930084,92821886976.0,11098128384.0,11098128384.0,2854223872.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,301056.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,122773045248.0,2.0,0.0,3.0,989069312.0,,,2854223872.0,8.0,224.0,0.0071217499000340466,123762515968.0,14797504512.0,14797504512.0,2854223872.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,401408.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,184159567872.0,2.0,0.0,3.0,1483603968.0,,,2854223872.0,12.0,224.0,0.010077307599931373,185643773952.0,22196256768.0,22196256768.0,2854223872.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,602112.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,245546090496.0,2.0,0.0,3.0,1978138624.0,,,2854223872.0,16.0,224.0,0.013117484000031257,247525031936.0,29595009024.0,29595009024.0,2854223872.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,802816.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,306932613120.0,2.0,0.0,3.0,2472673280.0,,,2856321024.0,20.0,224.0,0.014669777200106182,309406289920.0,36993761280.0,36993761280.0,2856321024.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,1003520.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,368319135744.0,2.0,0.0,3.0,2967207936.0,,,2856321024.0,24.0,224.0,0.018279518800045483,371287547904.0,44392513536.0,44392513536.0,2856321024.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,1204224.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,429705658368.0,2.0,0.0,3.0,3461742592.0,,,2856321024.0,28.0,224.0,0.02181912619998912,433168805888.0,51791265792.0,51791265792.0,2856321024.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,1404928.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,491092180992.0,2.0,0.0,3.0,3956277248.0,,,3269459968.0,32.0,224.0,0.023705115099983232,495050063872.0,59190018048.0,59190018048.0,3269459968.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,1605632.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,613865226240.0,2.0,0.0,3.0,4945346560.0,,,3785359360.0,40.0,224.0,0.029566754500046963,618812579840.0,73987522560.0,73987522560.0,3785359360.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,2007040.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,736638271488.0,2.0,0.0,3.0,5934415872.0,,,4404019200.0,48.0,224.0,0.03380293840000377,742575095808.0,88785027072.0,88785027072.0,4404019200.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,2408448.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,859411316736.0,2.0,0.0,3.0,6923485184.0,,,5125439488.0,56.0,224.0,0.0409590360999573,866337611776.0,103582531584.0,103582531584.0,5125439488.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,2809856.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,982184361984.0,2.0,0.0,3.0,7912554496.0,,,5949620224.0,64.0,224.0,0.04585548260001815,990100127744.0,118380036096.0,118380036096.0,5949620224.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,3211264.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,1473276542976.0,2.0,0.0,3.0,11868831744.0,,,7184842752.0,96.0,224.0,0.06714897889996793,1485150191616.0,177570054144.0,177570054144.0,7184842752.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,4816896.0,,,15.0,0.0,5.0,0.0,,,,,,
13.0,1964368723968.0,2.0,0.0,3.0,15825108992.0,,,8831107072.0,128.0,224.0,0.0890193219000139,1980200255488.0,236760072192.0,236760072192.0,8831107072.0,102764544.0,102764544.0,vgg16,39.0,138357544.0,0.0,,,1.0,6422528.0,,,15.0,0.0,5.0,0.0,,,,,,
160.0,7725699072.0,,,1.0,2208000.0,,,1816133632.0,1.0,224.0,0.044351046799965835,7845841056.0,437133312.0,437133312.0,1816133632.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,117656448.0,,,,,160.0,0.0,1.0,0.0,3.0,277536.0,,,,
160.0,15451398144.0,,,1.0,4416000.0,,,1868562432.0,2.0,224.0,0.0467508296998858,15691682112.0,874266624.0,874266624.0,1868562432.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,235312896.0,,,,,160.0,0.0,1.0,0.0,3.0,555072.0,,,,
160.0,30902796288.0,,,1.0,8832000.0,,,1939865600.0,4.0,224.0,0.04795228310013045,31383364224.0,1748533248.0,1748533248.0,1939865600.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,470625792.0,,,,,160.0,0.0,1.0,0.0,3.0,1110144.0,,,,
160.0,46354194432.0,,,1.0,13248000.0,,,2032140288.0,6.0,224.0,0.049339891099953084,47075046336.0,2622799872.0,2622799872.0,2032140288.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,705938688.0,,,,,160.0,0.0,1.0,0.0,3.0,1665216.0,,,,
160.0,61805592576.0,,,1.0,17664000.0,,,2113929216.0,8.0,224.0,0.04825637949998054,62766728448.0,3497066496.0,3497066496.0,2113929216.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,941251584.0,,,,,160.0,0.0,1.0,0.0,3.0,2220288.0,,,,
160.0,92708388864.0,,,1.0,26496000.0,,,2298478592.0,12.0,224.0,0.04799127000005683,94150092672.0,5245599744.0,5245599744.0,2298478592.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,1411877376.0,,,,,160.0,0.0,1.0,0.0,3.0,3330432.0,,,,
160.0,123611185152.0,,,1.0,35328000.0,,,2459959296.0,16.0,224.0,0.048642312599986325,125533456896.0,6994132992.0,6994132992.0,2459959296.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,1882503168.0,,,,,160.0,0.0,1.0,0.0,3.0,4440576.0,,,,
160.0,154513981440.0,,,1.0,44160000.0,,,2661285888.0,20.0,224.0,0.04675699359995633,156916821120.0,8742666240.0,8742666240.0,2661285888.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,2353128960.0,,,,,160.0,0.0,1.0,0.0,3.0,5550720.0,,,,
160.0,185416777728.0,,,1.0,52992000.0,,,2829058048.0,24.0,224.0,0.0518466946999979,188300185344.0,10491199488.0,10491199488.0,2829058048.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,2823754752.0,,,,,160.0,0.0,1.0,0.0,3.0,6660864.0,,,,
160.0,216319574016.0,,,1.0,61824000.0,,,3026190336.0,28.0,224.0,0.04979996220008616,219683549568.0,12239732736.0,12239732736.0,3026190336.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,3294380544.0,,,,,160.0,0.0,1.0,0.0,3.0,7771008.0,,,,
160.0,247222370304.0,,,1.0,70656000.0,,,3250585600.0,32.0,224.0,0.04710202189999109,251066913792.0,13988265984.0,13988265984.0,3250585600.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,3765006336.0,,,,,160.0,0.0,1.0,0.0,3.0,8881152.0,,,,
160.0,309027962880.0,,,1.0,88320000.0,,,3653238784.0,40.0,224.0,0.04603703319990018,313833642240.0,17485332480.0,17485332480.0,3653238784.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,4706257920.0,,,,,160.0,0.0,1.0,0.0,3.0,11101440.0,,,,
160.0,370833555456.0,,,1.0,105984000.0,,,4018143232.0,48.0,224.0,0.04691718430003675,376600370688.0,20982398976.0,20982398976.0,4018143232.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,5647509504.0,,,,,160.0,0.0,1.0,0.0,3.0,13321728.0,,,,
160.0,432639148032.0,,,1.0,123648000.0,,,4408213504.0,56.0,224.0,0.053668813900003436,439367099136.0,24479465472.0,24479465472.0,4408213504.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,6588761088.0,,,,,160.0,0.0,1.0,0.0,3.0,15542016.0,,,,
160.0,494444740608.0,,,1.0,141312000.0,,,4854906880.0,64.0,224.0,0.06084921030014812,502133827584.0,27976531968.0,27976531968.0,4854906880.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,7530012672.0,,,,,160.0,0.0,1.0,0.0,3.0,17762304.0,,,,
160.0,741667110912.0,,,1.0,211968000.0,,,6306136064.0,96.0,224.0,0.0909586757999932,753200741376.0,41964797952.0,41964797952.0,6306136064.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,11295019008.0,,,,,160.0,0.0,1.0,0.0,3.0,26643456.0,,,,
160.0,988889481216.0,,,1.0,282624000.0,,,7581204480.0,128.0,224.0,0.11782748410005298,1004267655168.0,55953063936.0,55953063936.0,7581204480.0,2230272.0,2230272.0,densenet,486.0,28681000.0,0.0,161.0,15060025344.0,,,,,160.0,0.0,1.0,0.0,3.0,35524608.0,,,,
96.0,2835873120.0,1.0,0.0,2.0,2048000.0,,,1799356416.0,1.0,224.0,0.02664390390000336,2856567712.0,373800960.0,373800960.0,1799356416.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,18593344.0,1.0,53248.0,,,,,2.0,0.0,,,,,,
96.0,5671746240.0,1.0,0.0,2.0,4096000.0,,,1851785216.0,2.0,224.0,0.026044870099940453,5713135424.0,747601920.0,747601920.0,1851785216.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,37186688.0,1.0,106496.0,,,,,2.0,0.0,,,,,,
96.0,11343492480.0,1.0,0.0,2.0,8192000.0,,,1874853888.0,4.0,224.0,0.027846427300028155,11426270848.0,1495203840.0,1495203840.0,1874853888.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,74373376.0,1.0,212992.0,,,,,2.0,0.0,,,,,,
96.0,17015238720.0,1.0,0.0,2.0,12288000.0,,,1876951040.0,6.0,224.0,0.028325817199947773,17139406272.0,2242805760.0,2242805760.0,1876951040.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,111560064.0,1.0,319488.0,,,,,2.0,0.0,,,,,,
96.0,22686984960.0,1.0,0.0,2.0,16384000.0,,,1876951040.0,8.0,224.0,0.028861012999914237,22852541696.0,2990407680.0,2990407680.0,1876951040.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,148746752.0,1.0,425984.0,,,,,2.0,0.0,,,,,,
96.0,34030477440.0,1.0,0.0,2.0,24576000.0,,,1925185536.0,12.0,224.0,0.02769171559993993,34278812544.0,4485611520.0,4485611520.0,1925185536.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,223120128.0,1.0,638976.0,,,,,2.0,0.0,,,,,,
96.0,45373969920.0,1.0,0.0,2.0,32768000.0,,,1950351360.0,16.0,224.0,0.029379707999942183,45705083392.0,5980815360.0,5980815360.0,1950351360.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,297493504.0,1.0,851968.0,,,,,2.0,0.0,,,,,,
96.0,56717462400.0,1.0,0.0,2.0,40960000.0,,,2027945984.0,20.0,224.0,0.029276569200010268,57131354240.0,7476019200.0,7476019200.0,2027945984.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,371866880.0,1.0,1064960.0,,,,,2.0,0.0,,,,,,
96.0,68060954880.0,1.0,0.0,2.0,49152000.0,,,2084569088.0,24.0,224.0,0.027423297200039092,68557625088.0,8971223040.0,8971223040.0,2084569088.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,446240256.0,1.0,1277952.0,,,,,2.0,0.0,,,,,,
96.0,79404447360.0,1.0,0.0,2.0,57344000.0,,,2149580800.0,28.0,224.0,0.028540628799964905,79983895936.0,10466426880.0,10466426880.0,2149580800.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,520613632.0,1.0,1490944.0,,,,,2.0,0.0,,,,,,
96.0,90747939840.0,1.0,0.0,2.0,65536000.0,,,2222981120.0,32.0,224.0,0.02901571570000669,91410166784.0,11961630720.0,11961630720.0,2222981120.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,594987008.0,1.0,1703936.0,,,,,2.0,0.0,,,,,,
96.0,113434924800.0,1.0,0.0,2.0,81920000.0,,,2315255808.0,40.0,224.0,0.027616010800011283,114262708480.0,14952038400.0,14952038400.0,2315255808.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,743733760.0,1.0,2129920.0,,,,,2.0,0.0,,,,,,
96.0,136121909760.0,1.0,0.0,2.0,98304000.0,,,2428502016.0,48.0,224.0,0.026847829399957845,137115250176.0,17942446080.0,17942446080.0,2428502016.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,892480512.0,1.0,2555904.0,,,,,2.0,0.0,,,,,,
96.0,158808894720.0,1.0,0.0,2.0,114688000.0,,,2556428288.0,56.0,224.0,0.02687675130000571,159967791872.0,20932853760.0,20932853760.0,2556428288.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,1041227264.0,1.0,2981888.0,,,,,2.0,0.0,,,,,,
96.0,181495879680.0,1.0,0.0,2.0,131072000.0,,,2703228928.0,64.0,224.0,0.026985906099980642,182820333568.0,23923261440.0,23923261440.0,2703228928.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,1189974016.0,1.0,3407872.0,,,,,2.0,0.0,,,,,,
96.0,272243819520.0,1.0,0.0,2.0,196608000.0,,,3072327680.0,96.0,224.0,0.0269833941001707,274230500352.0,35884892160.0,35884892160.0,3072327680.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,1784961024.0,1.0,5111808.0,,,,,2.0,0.0,,,,,,
96.0,362991759360.0,1.0,0.0,2.0,262144000.0,,,3365928960.0,128.0,224.0,0.03353244299996731,365640667136.0,47846522880.0,47846522880.0,3365928960.0,2049000.0,2049000.0,inception,198.0,27161264.0,0.0,96.0,2379948032.0,1.0,6815744.0,,,,,2.0,0.0,,,,,,
59.0,1497352192.0,3.0,0.0,5.0,1024000.0,,,1732247552.0,1.0,224.0,0.015599852599916631,1511332032.0,346816512.0,346816512.0,1732247552.0,1025000.0,1025000.0,googlenet,140.0,13004888.0,0.0,59.0,12904640.0,1.0,51200.0,,,,,13.0,0.0,,,,,,
59.0,2994704384.0,3.0,0.0,5.0,2048000.0,,,1763704832.0,2.0,224.0,0.01650453659985942,3022664064.0,693633024.0,693633024.0,1763704832.0,1025000.0,1025000.0,googlenet,140.0,13004888.0,0.0,59.0,25809280.0,1.0,102400.0,,,,,13.0,0.0,,,,,,
59.0,5989408768.0,3.0,0.0,5.0,4096000.0,,,1765801984.0,4.0,224.0,0.01687492780001776,6045328128.0,1387266048.0,1387266048.0,1765801984.0,1025000.0,1025000.0,googlenet,140.0,13004888.0,0.0,59.0,51618560.0,1.0,204800.0,,,,,13.0,0.0,,,,,,
59.0,8984113152.0,3.0,0.0,5.0,6144000.0,,,1795162112.0,6.0,224.0,0.016932408600041526,9067992192.0,2080899072.0,2080899072.0,1795162112.0,1025000.0,1025000.0,googlenet,140.0,13004888.0,0.0,59.0,77427840.0,1.0,307200.0,,,,,13.0,0.0,,,,,,
59.0,11978817536.0,3.0,0.0,5.0,8192000.0,,,1814036480.0,8.0,224.0,0.017346450800141612,12090656256.0,2774532096.0,2774532096.0,1814036480.0,1025000.0,1025000.0,googlenet,140.0,13004888.0,0.0,59.0,103237120.0,1.0,409600.0,,,,,13.0,0.0,,,,,,
59.0,17968226304.0,3.0,0.0,5.0,12288000.0,,,1866465280.0,12.0,224.0,0.017041173399957192,18135984384.0,4161798144.0,4161798144.0,1866465280.0,1025000.0,1025000.0,googlenet,140.0,13004888.0,0.0,59.0,154855680.0,1.0,614400.0,,,,,13.0,0.0,,,,,,
59.0,23957635072.0,3.0,0.0,5.0,16384000.0,,,1929379840.0,16.0,224.0,0.01718734409987519,24181312512.0,5549064192.0,5549064192.0,1929379840.0,1025000.0,1025000.0,googlenet,140.0,13004888.0,0.0,59.0,206474240.0,1.0,819200.0,,,,,13.0,0.0,,,,,,
59.0,29947043840.0,3.0,0.0,5.0,20480000.0,,,1971322880.0,20.0,224.0,0.01699216950000846,30226640640.0,6936330240.0,6936330240.0,1971322880.0,1025000.0,1025000.0,googlenet,140.0,13004888.0,0.0,59.0,258092800.0,1.0,1024000.0,,,,,13.0,0.0,,,,,,
59.0,35936452608.0,3.0,0.0,5.0,24576000.0,,,2021654528.0,24.0,224.0,0.018476669400115497,36271968768.0,8323596288.0,8323596288.0,2021654528.0,1025000.0,1025000.0,googlenet,140.0,13004888.0,0.0,59.0,309711360.0,1.0,1228800.0,,,,,13.0,0.0,,,,,,
